age,income,credit_score,loan_amount,loan_tenure_months,debt_to_income_ratio,num_open_accounts,num_credit_inquiries,months_employed,has_mortgage,default
44,103109.17,625,64727.02,12,0.1567,4,7,10,1,0
37,56828.57,687,18931.63,12,0.2439,3,5,201,1,0
64,106873.42,620,61176.35,36,0.3188,5,8,2,0,0
34,54145.6,782,11054.49,24,0.1828,5,4,93,1,0
45,55932.46,811,43106.22,12,0.4107,6,4,217,0,0
59,32657.87,720,37283.51,72,0.4626,4,1,33,0,0
67,87542.4,773,26269.99,84,0.5227,3,6,27,0,0
67,38641.42,527,45879.56,24,0.4083,11,10,12,0,1
26,46947.67,536,34622.46,36,0.1816,6,6,144,0,1
66,59905.5,624,68378.75,72,0.2554,2,9,34,1,0
27,63615.48,653,50822.3,84,0.2335,11,0,260,0,0
50,25513.21,634,47648.98,36,0.5046,4,8,70,0,0
67,53348.28,519,43265.75,60,0.3206,7,0,56,1,0
54,89108.95,742,27356.25,12,0.1343,13,4,133,1,0
68,49554.63,822,30300.45,48,0.2032,5,5,83,0,0
38,53510.55,752,42147.45,84,0.3307,3,5,32,0,0
37,64938.96,737,32727.94,48,0.1704,11,6,35,0,0
37,56219.55,668,70747.44,60,0.1276,2,8,61,0,1
39,35765.62,583,38409.88,60,0.1961,8,7,20,1,0
55,58795.87,656,45505.11,60,0.1807,13,0,59,0,0
44,98423.67,818,15652.56,60,0.2044,7,8,143,0,0
58,35398.05,622,63955.2,84,0.411,3,4,20,1,0
42,49650.27,614,25624.29,12,0.1179,12,6,13,1,0
37,30006.95,739,19426.78,84,0.3581,11,10,45,0,0
31,95864.5,744,97510.14,84,0.2372,6,3,31,0,0
49,57172.08,582,55191.98,84,0.3483,3,6,124,1,0
66,39140.0,629,65268.02,36,0.5722,9,6,74,1,1
64,62701.01,610,47700.53,60,0.3722,12,5,25,1,0
34,32800.53,656,34341.49,36,0.1717,1,2,19,0,0
45,35712.36,738,30706.74,72,0.3553,8,8,36,0,0
56,28851.96,586,57957.55,36,0.2765,6,8,56,1,0
52,35122.96,737,71647.35,36,0.3507,6,10,61,1,0
25,118027.01,658,34859.81,60,0.1041,4,4,79,1,0
50,41499.67,836,100000.0,12,0.1547,10,1,21,1,0
23,75592.52,676,32260.82,36,0.5288,14,9,27,1,0
27,39412.93,642,15734.25,24,0.2274,2,6,14,0,0
54,87532.63,696,12927.17,36,0.1293,1,1,4,0,0
27,35844.99,623,13191.59,48,0.4891,6,8,70,0,1
38,61060.1,506,28331.03,12,0.1789,11,7,175,1,0
50,61477.45,631,31596.11,84,0.1889,2,9,32,0,0
54,150000.0,629,54696.76,36,0.2093,12,4,44,0,0
43,82060.55,523,35697.47,36,0.4395,11,5,69,0,1
26,44513.51,644,60235.83,24,0.1593,5,1,156,0,0
61,84332.66,485,37306.98,84,0.1543,5,4,5,0,1
68,150000.0,622,36611.32,72,0.0667,4,6,22,1,0
65,26507.47,669,25680.6,48,0.3554,11,9,76,0,1
58,39291.32,658,85267.88,36,0.1858,3,2,138,1,1
41,53186.04,617,14488.48,48,0.2594,6,0,51,0,0
64,48603.75,643,43511.74,84,0.1225,5,3,27,0,0
45,50696.98,587,32565.53,24,0.178,6,2,78,0,0
28,31190.97,651,58049.58,60,0.1485,14,5,40,0,0
63,120810.45,655,35864.47,84,0.3156,1,7,17,1,0
37,29398.41,578,36504.33,72,0.2709,1,4,105,0,0
67,54170.6,671,30946.53,84,0.1071,7,3,82,0,0
40,101003.99,671,83780.36,84,0.5846,7,4,20,0,0
64,58977.28,637,36367.96,12,0.3801,15,10,68,1,1
48,36691.59,844,100000.0,24,0.3499,4,4,58,0,0
44,30505.5,639,42759.57,24,0.322,9,7,1,1,1
36,53369.8,628,36792.74,48,0.097,11,0,17,1,0
62,41006.47,616,33283.06,36,0.1415,11,1,13,1,0
24,66344.46,572,50947.36,12,0.0294,6,4,13,1,0
44,29711.05,705,25513.52,48,0.2013,13,5,16,0,0
40,89905.81,595,39634.11,12,0.4391,6,4,111,0,0
48,63435.24,605,36493.24,36,0.5949,7,2,29,1,0
34,65835.74,607,44141.19,36,0.1015,1,6,47,1,0
54,123073.67,571,44802.45,84,0.1408,15,2,109,0,0
40,48103.12,510,46221.34,60,0.2322,14,5,82,1,0
31,41651.46,613,38443.42,60,0.419,4,1,11,1,1
31,45529.61,720,93094.1,72,0.3294,8,1,34,0,0
56,54379.18,666,46795.45,24,0.141,13,9,209,0,0
34,57211.92,775,100000.0,24,0.0782,2,6,33,0,0
37,39523.52,710,37418.14,72,0.081,11,3,29,0,0
52,21773.68,692,64559.85,72,0.1163,12,0,88,1,0
38,45230.89,801,23490.95,12,0.049,10,8,69,0,0
41,71676.11,642,84159.88,24,0.2491,12,3,13,0,0
33,64095.48,655,23799.73,24,0.3475,4,5,44,1,0
38,109073.5,649,47740.09,12,0.2538,7,6,148,0,0
55,150000.0,774,30987.64,60,0.5286,10,0,71,0,0
48,87523.87,650,47629.36,12,0.3743,15,6,76,0,0
70,119522.55,598,31543.48,72,0.5873,1,10,25,1,1
59,87850.09,697,22616.8,60,0.0863,4,1,87,0,0
22,140779.43,585,30854.71,72,0.0069,5,10,69,1,1
40,150000.0,693,91578.16,48,0.2129,13,3,40,0,0
36,96334.58,683,48067.7,84,0.1833,12,0,186,0,0
50,85236.93,635,16758.99,24,0.0338,13,5,80,0,0
35,54034.82,695,70068.57,48,0.1471,10,2,260,0,0
69,58649.33,531,21270.82,12,0.7187,8,4,39,1,0
36,50568.36,663,56727.57,72,0.4785,7,1,34,1,0
47,81685.01,613,50609.73,48,0.1623,9,7,88,0,0
28,41765.5,850,52563.98,24,0.6087,2,4,25,0,0
66,54417.82,662,100000.0,72,0.2235,2,8,15,0,1
66,20000.0,602,22088.57,84,0.353,2,2,5,1,0
60,141710.99,540,52390.31,12,0.4975,2,0,40,1,0
39,53624.57,754,77323.5,72,0.069,5,3,0,0,0
24,75191.26,622,24686.08,72,0.5574,7,8,28,1,0
56,124106.25,587,23214.86,36,0.223,15,10,8,0,0
43,69574.04,677,30567.34,60,0.1819,14,9,34,0,0
70,123274.87,702,44127.56,72,0.5123,12,0,17,0,0
56,32180.99,701,15579.55,48,0.383,4,10,80,1,0
48,150000.0,652,50556.22,60,0.2638,8,4,6,0,0
70,103110.35,663,15599.09,12,0.4417,8,0,186,0,0
61,66476.33,669,78904.89,84,0.1627,10,2,5,1,0
44,122093.16,677,49427.39,84,0.303,1,9,105,0,0
22,33379.01,684,100000.0,24,0.1309,1,6,3,0,0
26,51828.35,738,54245.23,48,0.3489,5,1,6,1,0
43,123269.12,655,30246.74,24,0.2936,2,8,31,0,0
49,23540.32,585,22489.27,36,0.3879,6,3,16,1,1
23,79239.4,638,41912.3,24,0.1423,6,1,9,0,0
28,78126.77,710,35662.31,84,0.0987,15,4,6,1,0
56,150000.0,507,73989.87,60,0.2112,11,8,136,1,0
58,27133.44,508,20802.51,72,0.1702,3,3,52,0,0
23,133895.58,723,100000.0,72,0.277,9,1,33,1,0
46,45263.88,772,78031.37,72,0.1185,2,3,33,0,0
25,47882.02,549,32140.94,24,0.182,15,8,100,1,0
57,32500.08,658,100000.0,72,0.3303,1,1,299,0,0
62,34754.84,618,22700.07,72,0.2801,4,5,75,1,0
64,73259.35,629,41083.17,12,0.0702,8,7,46,1,0
51,34332.03,674,16883.93,12,0.2175,11,0,51,1,0
52,86694.19,547,100000.0,72,0.2621,8,6,24,1,1
67,42981.15,561,13515.17,36,0.0499,15,8,53,0,0
52,32646.18,626,15301.94,36,0.3611,3,6,60,1,0
43,45986.14,638,24814.22,36,0.0392,15,2,13,0,0
58,70852.36,560,80289.51,84,0.1708,4,5,48,0,0
50,52121.01,713,64402.45,36,0.1952,11,9,69,0,0
63,60907.1,617,39074.7,36,0.2079,5,2,97,0,0
47,84804.49,616,66926.86,36,0.7271,11,1,55,1,0
64,102868.91,673,33885.81,12,0.2375,1,6,6,1,0
24,51274.68,640,46791.52,12,0.3114,11,4,5,1,0
23,35521.34,717,97834.8,36,0.1647,13,7,9,0,0
26,62196.08,575,31320.52,12,0.4015,6,6,14,1,0
49,75759.93,538,22929.43,72,0.1595,12,0,78,0,0
56,28843.43,625,48157.06,36,0.768,8,7,64,1,1
32,38357.14,655,56622.66,48,0.2783,5,10,30,0,0
29,41789.76,551,38803.61,36,0.2511,9,1,69,0,0
64,53964.89,539,66305.54,72,0.6934,9,6,30,0,0
58,40924.45,665,32184.64,36,0.0738,6,4,125,1,0
53,85265.09,589,39203.75,12,0.2952,5,7,35,0,0
45,26834.22,534,45467.13,48,0.0707,7,6,140,1,0
42,27177.39,727,43149.09,24,0.4984,1,6,35,1,0
23,50668.29,599,95603.33,60,0.2643,9,1,152,0,1
31,54839.92,742,45330.43,48,0.2813,9,7,31,0,0
65,28931.26,652,30262.32,48,0.3316,9,7,0,0,0
38,44206.43,674,49850.76,36,0.3752,11,7,55,1,1
56,48995.22,633,66523.5,60,0.1685,8,2,1,0,0
56,49185.35,438,57788.28,60,0.0686,6,8,17,0,1
37,64598.13,559,55898.04,84,0.0808,13,2,16,1,0
32,43010.97,640,14782.07,84,0.3126,4,1,64,0,0
55,125356.65,679,8139.57,12,0.2088,1,3,73,0,0
26,76427.84,507,78054.2,60,0.4469,4,1,53,1,0
46,39992.34,646,47255.03,12,0.2667,11,3,22,0,0
65,62771.46,560,35848.38,36,0.231,6,2,36,1,0
56,63704.32,669,55082.53,72,0.4775,3,0,17,0,0
59,109903.8,648,100000.0,48,0.3974,8,10,153,0,1
26,44347.37,709,84805.76,72,0.3005,3,7,154,1,0
31,87874.89,735,64688.09,84,0.3062,12,3,10,0,0
35,61140.34,687,21332.02,84,0.0696,2,4,57,0,0
36,126220.2,719,23061.63,60,0.434,3,3,55,0,0
31,114170.21,622,8674.62,60,0.4206,12,8,60,1,0
69,66071.29,850,53109.34,72,0.2537,11,2,122,0,0
30,52515.24,552,70627.6,24,0.4679,4,0,47,0,0
56,77134.27,608,74169.39,36,0.484,15,5,163,0,1
50,54708.53,722,54461.99,36,0.4328,1,2,1,0,0
51,138711.78,710,33108.98,72,0.2393,3,9,78,0,0
32,62270.0,689,25885.38,36,0.355,4,3,54,0,0
37,48882.69,704,22132.03,12,0.2678,8,7,20,0,0
51,47581.17,483,32923.6,72,0.184,8,4,2,0,0
36,32646.15,777,20197.3,72,0.29,6,2,9,0,0
56,79085.08,634,100000.0,60,0.7016,4,3,10,0,1
23,39735.27,750,16623.57,84,0.0534,10,9,172,1,0
25,103681.0,487,32265.96,72,0.3854,7,0,83,1,1
57,31367.65,671,11364.72,84,0.5341,14,10,6,1,1
52,63807.16,605,43387.77,24,0.179,2,0,16,1,0
24,106416.07,696,36263.6,12,0.1055,14,7,185,0,0
66,20411.96,675,29317.09,36,0.1368,13,7,31,1,0
22,150000.0,679,20750.59,72,0.6996,7,6,137,1,1
68,48404.95,565,36369.18,84,0.6094,11,0,13,0,0
57,64250.69,645,26194.99,12,0.3648,12,7,22,0,0
70,79676.07,636,33452.42,72,0.4235,14,0,75,0,0
68,86082.77,690,100000.0,48,0.4458,8,8,26,1,0
37,68661.37,729,40267.76,72,0.1463,2,8,54,0,0
59,98586.76,662,49997.1,60,0.581,12,9,50,0,0
32,77616.5,548,27482.95,12,0.2501,3,4,32,0,0
45,144414.16,659,22682.27,48,0.2067,14,7,53,0,0
33,77743.0,850,35818.7,12,0.2128,13,2,82,0,0
45,150000.0,782,100000.0,36,0.257,11,5,41,0,0
64,93952.01,412,30562.94,72,0.5543,6,7,28,0,1
43,24273.12,655,45110.16,60,0.269,1,2,123,0,0
26,150000.0,725,22091.78,60,0.1035,7,9,42,0,0
37,44928.51,635,6952.36,60,0.1388,4,4,11,1,0
60,126471.47,613,22608.95,12,0.4356,15,10,81,1,0
47,60681.66,629,100000.0,60,0.3765,12,0,7,1,0
49,101777.58,694,51908.31,48,0.5398,3,2,3,0,0
43,42436.35,558,97202.77,48,0.3144,1,8,6,0,1
36,81868.72,745,29477.03,24,0.0868,14,2,68,0,0
51,52754.52,646,8829.92,60,0.4813,8,10,198,0,1
53,131860.73,575,18671.89,60,0.4742,11,10,138,1,0
66,74558.11,740,46083.71,36,0.1332,10,1,217,0,0
52,95604.13,526,41880.19,12,0.588,5,9,11,0,0
70,20291.59,606,36089.08,12,0.1136,13,4,63,0,0
62,57366.38,604,26419.31,36,0.2026,4,9,7,0,0
25,73517.28,822,63820.48,48,0.0061,13,7,41,1,0
41,66957.1,595,26881.46,84,0.1912,15,3,16,1,0
40,96817.07,478,43681.94,72,0.4632,2,0,36,1,0
22,49863.67,603,40831.0,48,0.1696,12,3,16,0,0
30,61352.64,686,29111.79,36,0.3692,11,4,131,0,0
59,108078.53,713,21401.63,24,0.2902,12,5,125,1,0
39,20000.0,832,28102.17,12,0.1881,12,8,41,0,0
29,80392.43,763,100000.0,12,0.1942,15,8,255,0,0
36,50668.39,665,70789.69,84,0.2635,2,3,17,1,0
35,37943.02,579,66985.62,12,0.1913,5,2,6,0,0
30,70846.59,780,22654.68,84,0.0163,8,7,32,0,0
26,110605.56,621,15327.23,60,0.2872,14,8,52,1,0
59,100666.86,597,70115.32,60,0.6015,10,6,1,1,0
62,55962.86,617,62496.16,84,0.465,10,6,13,0,0
46,92769.25,550,39432.65,72,0.3021,6,7,44,1,1
52,92414.02,613,29076.22,24,0.3267,2,4,142,0,0
67,57314.81,631,15087.67,84,0.3339,6,2,96,1,0
63,42338.82,708,61110.58,24,0.3657,8,8,180,0,1
23,43581.28,619,73989.69,48,0.3431,2,1,0,1,0
68,91028.39,549,24162.2,60,0.1391,3,0,106,1,0
25,58625.59,522,22981.39,24,0.5208,12,0,51,0,0
23,35486.55,667,76468.73,60,0.3335,4,4,27,0,0
41,25785.53,656,24707.97,60,0.2182,4,5,78,0,0
58,90754.72,606,100000.0,84,0.2872,2,5,113,0,0
25,45552.04,613,34015.41,84,0.1446,7,2,23,0,0
36,70628.84,681,28798.05,36,0.24,1,4,67,0,0
34,111285.41,761,37311.8,60,0.1811,8,7,3,0,0
41,31117.88,588,28796.84,72,0.2688,2,3,9,0,1
70,58538.0,657,71376.75,12,0.4577,2,6,70,0,1
38,54976.05,727,61789.34,60,0.3584,15,3,35,0,0
32,72393.47,588,69763.33,84,0.3449,7,9,7,0,1
27,111254.98,649,40567.07,12,0.0162,5,4,28,0,0
31,30800.13,647,27617.01,72,0.3292,3,8,23,0,0
28,79610.32,545,36118.54,12,0.1537,7,3,81,0,0
50,100284.04,663,28129.72,36,0.0614,4,3,99,0,1
42,54546.64,653,87549.35,72,0.3916,4,8,45,0,1
46,55897.59,694,66261.49,84,0.2772,6,3,36,0,0
62,73808.17,555,34375.05,72,0.1353,3,7,205,1,0
50,71140.25,651,20829.28,72,0.1332,8,0,50,1,0
29,80111.63,761,91537.48,24,0.2365,7,9,50,0,0
40,79272.0,816,39419.29,72,0.0128,7,8,35,0,0
37,36644.32,752,33587.17,60,0.2504,12,6,16,0,0
62,98236.51,556,92022.8,84,0.4114,2,5,81,0,0
37,107300.82,686,26743.07,60,0.1365,5,4,96,1,0
28,65712.3,611,29990.74,12,0.3553,6,3,29,0,0
58,28365.31,673,31619.98,48,0.5603,6,3,47,0,0
42,56535.68,588,16482.57,72,0.2624,1,7,37,1,0
26,65986.33,513,43889.98,72,0.492,4,2,15,0,0
55,33782.56,622,22984.91,36,0.2112,4,3,4,0,0
32,50007.63,708,25785.48,24,0.1241,14,4,20,1,0
64,29593.66,673,23797.57,84,0.2104,2,5,92,0,0
62,81116.86,682,25533.79,72,0.202,8,2,14,1,0
40,65054.3,667,21952.83,84,0.2772,3,4,34,0,0
49,26294.33,682,42122.13,60,0.2178,15,8,5,1,1
49,71377.1,692,33078.68,72,0.4508,8,2,5,0,0
54,58206.11,628,37376.78,36,0.4444,5,1,62,0,0
25,77513.48,657,100000.0,72,0.2475,14,8,69,0,0
37,49228.78,789,33079.31,48,0.2181,10,2,135,0,0
30,40105.16,661,52206.83,72,0.1022,3,7,76,0,1
56,40724.2,653,55896.09,24,0.5686,11,10,126,0,1
25,45748.53,658,34971.41,36,0.103,11,5,22,1,0
47,60440.37,633,42799.4,24,0.5469,8,6,48,1,1
57,64471.54,615,36769.31,36,0.2868,1,7,103,1,0
68,54428.33,667,41008.52,72,0.0988,12,1,21,1,0
36,48452.55,610,25542.27,12,0.3382,6,0,83,0,0
22,50226.52,638,26996.79,72,0.1596,2,1,86,0,0
57,150000.0,587,36686.1,72,0.5028,7,4,5,0,0
22,40726.63,659,11123.97,60,0.0644,8,9,74,0,0
25,45297.81,697,89111.5,60,0.4707,2,6,223,0,1
70,150000.0,633,100000.0,12,0.343,4,9,7,0,1
64,73902.85,489,40223.64,60,0.1091,10,4,130,0,0
56,30031.73,697,54137.45,24,0.0465,11,8,59,0,1
62,91248.66,660,69468.91,24,0.2144,3,7,112,0,0
25,37986.29,571,16402.65,84,0.2207,4,1,38,1,0
26,94327.76,712,63384.0,60,0.4282,13,5,23,0,0
36,53880.23,538,28117.18,84,0.0523,2,6,129,0,0
23,48055.03,734,100000.0,48,0.0277,9,4,234,1,0
65,133864.38,645,32436.65,36,0.7169,7,8,51,0,1
24,79475.23,468,62624.34,84,0.3702,12,4,55,0,0
48,97391.55,664,32628.85,60,0.555,1,7,70,1,0
63,74418.5,618,100000.0,84,0.4076,3,7,54,1,0
58,47943.46,605,26704.57,12,0.1113,13,2,53,0,0
33,81281.78,591,73061.24,48,0.3151,5,0,214,0,0
45,109601.65,640,52891.97,72,0.5277,6,9,95,1,1
48,64046.78,611,46285.59,72,0.531,11,9,104,0,0
59,147387.63,501,41664.49,72,0.0748,8,10,54,0,0
42,91605.23,752,24337.96,24,0.3386,7,0,45,0,0
35,66568.8,630,7695.31,48,0.1889,1,7,98,0,1
60,67896.74,591,69191.64,12,0.0268,10,1,186,0,0
65,64126.86,560,27083.95,72,0.3427,3,5,5,1,0
45,32028.47,712,73259.27,60,0.1471,7,8,55,0,0
23,57237.46,546,44847.3,24,0.6682,6,2,75,0,0
46,66875.85,661,74619.27,72,0.2425,11,4,122,1,0
65,48628.13,603,58755.23,72,0.3601,11,5,16,1,0
70,70886.73,608,8276.56,12,0.3338,10,5,21,0,0
41,60515.44,562,52519.37,12,0.0831,10,0,3,0,0
29,88154.47,600,29548.69,24,0.3583,5,4,54,0,0
50,83412.73,651,73057.84,12,0.5071,6,9,50,1,1
62,65093.28,669,51778.2,48,0.3937,14,1,67,0,0
68,30224.06,587,52144.89,84,0.0939,11,3,17,0,0
24,146585.09,643,30842.67,12,0.4068,11,6,51,0,0
36,55773.52,721,21003.33,60,0.3647,14,4,284,0,0
45,57500.95,517,28008.63,36,0.2418,2,7,150,1,0
26,50450.08,649,12333.38,72,0.1662,1,2,64,1,0
65,46901.0,574,25483.69,48,0.4958,1,2,58,0,0
27,129576.8,566,15085.73,60,0.1394,8,10,76,0,0
54,119733.31,671,15326.76,84,0.6409,11,8,58,1,0
67,74771.85,606,38944.28,12,0.3792,15,3,200,0,0
55,56740.86,553,50032.56,36,0.0491,10,1,102,0,0
59,81597.92,756,35629.31,24,0.3668,12,4,92,0,0
34,62124.67,724,26922.72,24,0.2891,14,8,33,0,0
62,54441.86,495,20569.3,60,0.2586,3,6,2,1,0
42,70901.93,532,30021.95,12,0.2304,11,7,13,0,0
25,48022.32,697,22173.79,36,0.5145,10,5,31,0,0
39,67923.15,627,34971.95,12,0.1851,4,10,102,1,0
39,66310.96,770,14575.26,60,0.2364,8,1,68,0,0
47,80940.37,699,55314.51,72,0.4916,1,8,13,0,1
34,43933.46,674,25842.65,48,0.3345,8,10,63,0,0
44,85397.16,568,45513.04,48,0.2551,8,9,19,1,0
42,38057.15,689,61841.7,48,0.3247,6,3,1,1,0
38,44968.46,548,44210.72,24,0.117,8,10,67,0,1
56,45960.49,754,58657.81,36,0.155,10,10,27,1,1
36,35030.49,684,10509.31,84,0.3257,15,9,13,0,0
59,99491.86,584,27018.74,12,0.0782,6,3,31,0,0
34,36881.81,714,70392.78,72,0.5533,11,8,18,0,0
64,42215.46,829,49293.02,24,0.0654,7,9,16,0,0
39,112162.48,633,100000.0,12,0.1596,14,2,21,1,0
23,45013.09,694,100000.0,24,0.2417,9,2,239,0,0
29,54498.51,615,43466.91,24,0.2449,12,8,16,0,0
61,36097.74,657,31219.96,36,0.1787,5,8,42,1,0
64,90805.54,529,20433.62,72,0.5365,10,6,135,0,0
32,91433.58,650,27296.53,84,0.4176,4,5,66,1,0
51,86636.19,653,28425.78,60,0.0346,9,10,34,0,1
50,78336.19,794,25439.3,24,0.4943,3,3,79,0,0
28,62118.22,506,20931.23,84,0.2873,9,7,46,0,0
44,46065.14,628,46209.74,72,0.3047,3,10,9,0,0
55,39835.56,753,100000.0,12,0.5917,8,2,62,0,0
69,114113.95,631,63573.63,36,0.1924,8,0,46,0,0
63,87763.6,636,29927.95,72,0.6505,13,1,207,1,0
26,42334.09,583,66730.49,12,0.4292,2,7,81,1,1
33,61078.54,575,44711.7,12,0.3802,4,3,132,0,0
43,51531.19,504,35439.33,60,0.4265,11,7,58,1,0
29,34060.53,600,34136.63,36,0.0527,14,5,17,1,0
49,65435.86,571,32210.12,48,0.3491,13,9,40,1,0
22,48642.54,659,53671.62,72,0.2511,9,7,37,0,0
27,37187.64,587,39489.97,48,0.4691,5,6,69,0,0
24,28579.18,612,23457.52,60,0.4045,7,2,59,0,0
36,27394.52,614,22785.71,12,0.288,13,3,199,1,0
59,49726.19,646,43631.84,12,0.4534,4,2,44,1,0
30,57380.08,608,46966.54,24,0.0523,15,0,36,0,0
70,38651.84,565,30095.18,24,0.3323,5,3,37,1,0
35,82898.29,657,18412.71,36,0.3748,8,10,156,0,0
24,57943.68,735,76924.45,72,0.2123,9,8,94,0,0
38,79892.93,660,67721.76,24,0.0088,5,2,5,1,0
58,54641.26,601,11021.18,12,0.602,3,4,9,0,1
27,40394.19,640,81125.27,24,0.0156,5,7,132,1,0
25,63389.83,486,32035.97,36,0.2297,1,0,7,0,0
63,31845.86,639,40700.36,24,0.1847,10,7,15,1,0
51,78410.98,618,71892.98,24,0.4217,4,5,16,0,1
38,37474.85,575,97882.52,60,0.0722,7,7,33,0,0
59,94761.29,590,66285.02,12,0.517,5,0,129,0,0
63,50552.72,617,41966.14,24,0.2262,4,10,34,0,1
39,101851.05,729,15908.61,72,0.1677,15,7,177,0,0
49,34155.82,737,10767.21,12,0.4591,6,1,72,0,0
22,42664.19,576,61506.33,12,0.3879,9,9,30,0,1
37,72436.64,609,81244.48,12,0.196,6,0,4,0,0
51,107500.26,611,22274.84,48,0.1083,7,1,127,1,0
31,137764.98,715,30888.28,60,0.3053,4,8,64,0,0
70,61125.42,662,25994.51,60,0.2873,15,9,33,0,0
69,150000.0,657,25582.4,60,0.2276,10,1,88,1,0
34,51801.15,693,69215.27,12,0.3435,6,7,47,1,0
41,103713.11,602,41399.49,36,0.5811,9,8,25,0,0
31,37380.69,759,31649.99,60,0.2649,15,1,1,0,0
46,73872.82,650,100000.0,60,0.0765,10,0,22,0,0
28,20000.0,582,15357.32,36,0.2018,15,2,38,0,0
41,34173.46,632,50450.44,72,0.3157,10,2,16,0,0
49,75609.59,749,19353.2,72,0.075,11,2,30,0,0
51,31063.25,616,33042.1,72,0.1068,6,8,24,1,0
51,74122.53,726,39703.04,72,0.3947,8,2,33,1,0
32,94205.05,600,60280.11,84,0.3836,10,5,138,1,0
60,46599.26,589,31048.04,72,0.6196,13,3,100,0,0
55,36883.65,703,29138.95,60,0.1429,12,3,47,1,0
58,47235.77,580,30716.31,36,0.341,5,9,0,0,0
44,36941.61,716,18996.85,36,0.2152,7,3,39,1,0
65,56919.5,678,53071.0,72,0.5346,6,2,10,0,0
41,63009.79,580,42993.35,36,0.5572,15,2,51,0,0
61,51379.52,644,47150.56,60,0.206,4,10,39,0,0
31,138299.88,606,34831.39,48,0.0276,9,9,47,0,0
34,41785.23,678,32346.89,36,0.1621,4,6,128,0,1
47,120056.36,801,73523.49,48,0.4677,2,6,61,1,1
49,35574.36,620,67041.82,12,0.2519,3,5,104,0,0
58,62093.02,693,84870.37,60,0.2777,1,6,58,1,0
36,108180.1,652,45413.13,12,0.3438,13,7,48,0,0
64,105416.94,652,81764.5,12,0.3354,13,0,69,0,0
38,48526.78,637,28292.45,24,0.526,1,8,63,0,0
48,79026.21,581,32192.5,48,0.3219,5,8,21,0,0
67,73908.97,677,74388.78,36,0.2676,7,10,17,0,0
48,45708.08,627,60237.65,84,0.2688,3,4,16,0,0
55,81468.76,578,30507.56,84,0.0493,6,0,37,1,0
66,150000.0,731,19384.81,36,0.1852,14,4,2,0,0
69,75799.75,658,32132.44,84,0.2689,6,4,57,0,0
46,79473.44,632,24078.6,12,0.2124,8,6,53,0,0
42,83790.72,757,100000.0,24,0.0213,13,1,1,1,0
31,28839.8,503,57298.19,36,0.5145,1,0,62,0,0
48,75366.06,752,22935.62,84,0.2258,13,1,9,0,0
66,36012.46,580,19399.56,48,0.1593,7,7,95,1,0
45,44580.71,667,22765.74,60,0.157,10,1,220,0,0
39,150000.0,603,25970.2,60,0.1367,15,6,50,1,0
27,52752.65,576,32858.96,48,0.4139,11,7,90,1,1
41,41353.53,755,70878.89,84,0.1286,5,6,40,0,0
33,106541.65,798,20334.82,84,0.3339,13,0,10,0,0
69,37278.11,632,100000.0,48,0.5777,4,1,105,1,0
47,47872.21,677,20620.06,60,0.1526,6,9,59,0,0
28,111806.62,655,15592.91,60,0.3487,10,6,21,0,0
25,61168.26,788,100000.0,60,0.6258,7,8,80,0,0
63,27424.76,481,80238.07,12,0.3334,13,10,15,1,1
67,78589.61,680,32551.89,24,0.5576,4,4,14,1,0
59,49107.5,592,45651.85,84,0.2341,10,9,15,1,0
28,129304.55,462,46348.37,24,0.3452,4,4,1,0,0
26,44218.85,621,39419.96,60,0.3723,9,9,54,0,0
31,101276.83,798,16682.45,84,0.2028,15,7,67,1,0
58,145488.02,598,8191.23,60,0.4195,15,2,38,0,0
59,39125.45,713,21876.41,24,0.4607,12,0,117,1,0
63,54360.52,746,100000.0,84,0.0549,10,10,127,0,0
26,72715.7,649,100000.0,12,0.4516,7,4,63,0,0
29,39000.4,660,31035.84,72,0.1491,5,9,48,0,1
66,68538.26,513,20439.44,24,0.6248,1,1,20,1,1
67,53505.51,593,42910.54,60,0.5989,8,5,118,1,0
57,52969.22,723,47258.54,48,0.0821,12,1,64,1,0
27,61357.29,655,52074.55,48,0.0528,13,1,145,0,0
25,62046.06,679,7972.73,36,0.0867,15,6,2,1,0
24,64986.86,661,100000.0,48,0.2458,3,4,22,0,0
55,44381.89,825,71645.44,84,0.1124,14,2,26,1,0
63,45361.28,616,32250.27,72,0.1772,5,3,5,1,0
52,56427.18,778,23597.91,36,0.3486,11,4,21,0,0
34,58549.11,661,65669.08,84,0.1759,12,2,20,0,0
59,48077.78,786,48885.53,84,0.1198,10,7,35,1,0
24,70401.5,552,38379.87,60,0.4416,7,3,99,0,1
62,24164.0,665,47810.51,60,0.2102,2,6,50,1,0
65,41554.74,619,33940.63,12,0.3586,8,8,86,0,1
57,52053.96,661,46217.66,48,0.2416,2,3,165,0,0
65,39024.4,748,56152.01,24,0.3513,10,0,212,0,0
50,135211.97,680,44622.35,24,0.046,4,0,27,0,0
44,60441.48,748,43241.38,84,0.5818,3,6,73,0,1
37,65407.02,596,83760.44,24,0.1554,9,0,25,1,0
67,47022.65,584,13929.1,60,0.2482,4,1,31,0,0
56,59403.63,651,22500.0,84,0.2549,14,5,26,0,0
31,32609.97,647,36898.88,60,0.0595,2,3,60,0,0
68,55000.17,635,23437.19,72,0.3863,14,4,45,0,0
24,37477.49,573,28634.87,72,0.303,12,7,10,0,0
50,52119.7,746,78640.73,48,0.3912,5,8,106,1,0
